Stock,Predecision
ASH,#N/A
BYD,#N/A
BB,#N/A
PNFP,FALSE
PNFPP,#N/A
RLI,FALSE
SMTC,FALSE
BEAM,#N/A
EVBG,#N/A
OSB,FALSE
STAG,FALSE
VRM,#N/A
SLM,FALSE
SLMBP,#N/A
CRUS,TRUE
XRX,TRUE
KWR,FALSE
RLAY,#N/A
MRCY,FALSE
SEER,#N/A
AGI,#N/A
MMS,FALSE
NOMD,FALSE
EXPO,FALSE
HFC,#N/A
VIRT,FALSE
SDC,#N/A
IXN,#N/A
EBS,FALSE
PTCT,#N/A
SLG,TRUE
SAIL,#N/A
GPK,FALSE
IRDM,#N/A
CR,FALSE
BPOP,FALSE
ROLL,FALSE
ASGN,FALSE
CFX,#N/A
AMG,FALSE
MGR,#N/A
MGRB,#N/A
NAV,#N/A
EIDX,#N/A
PINC,#N/A
ESGR,FALSE
ESGRO,#N/A
ESGRP,#N/A
ENV,#N/A
ASAN,#N/A
FL,FALSE
CC,#N/A
AXS,#N/A
SRC,#N/A
POWI,TRUE
CZZ,TRUE
FTI,#N/A
MGP,FALSE
VCR,#N/A
THC,#N/A
THG,TRUE
PFSI,FALSE
HXL,TRUE
MSGS,#N/A
NCR,TRUE
GOOS,FALSE
GSHD,#N/A
TKC,FALSE
DCP,#N/A
RETA,#N/A
SHLX,TRUE
NEU,FALSE
VRNS,#N/A
CYBR,FALSE
EWT,#N/A
AYI,TRUE
VVV,TRUE
FTDR,#N/A
UPWK,#N/A
GOCO,#N/A
HASI,FALSE
HHC,#N/A
VPL,#N/A
VVNT,#N/A
OGS,FALSE
AA,#N/A
NOVT,FALSE
LOPE,FALSE
ORA,FALSE
NEOG,FALSE
CROX,TRUE
CCMP,TRUE
GBCI,FALSE
VIST,#N/A
CCXI,#N/A
MSP,#N/A
ACHC,FALSE
RYN,FALSE
NEA,FALSE
VPU,#N/A
BLDR,FALSE
RXT,#N/A
ALTR,#N/A
SNX,TRUE
PK,#N/A
ARD,TRUE
LPRO,#N/A
EXP,FALSE
GTLS,FALSE
IYR,#N/A
BXMT,TRUE
BE,#N/A
BAND,#N/A
ICUI,FALSE
VIR,#N/A
HE,FALSE
MTG,TRUE
HIW,TRUE
SSRM,TRUE
FSR,#N/A
INSM,#N/A
XLB,#N/A
KBR,#N/A
QLD,#N/A
VIS,#N/A
NVT,#N/A
X,#N/A
FOXF,FALSE
XEC,#N/A
ARNA,#N/A
HR,FALSE
CLH,TRUE
AM,#N/A
OVV,#N/A
CEF,#N/A
VERX,#N/A
PRLB,FALSE
OZK,FALSE
ESI,FALSE
UBSI,TRUE
WTS,FALSE
PACB,#N/A
SPR,#N/A
NEWR,#N/A
CRI,TRUE
FIZZ,TRUE
SIGI,FALSE
TIGO,#N/A
SLGN,FALSE
FCN,FALSE
VLY,TRUE
VLYPO,#N/A
VLYPP,#N/A
NFG,#N/A
SSD,TRUE
ENSG,TRUE
PNM,FALSE
SSO,#N/A
CNNE,FALSE
WING,FALSE
VRNT,FALSE
DAVA,#N/A
LPSN,#N/A
NGHC,TRUE
NGHCP,#N/A
NGHCN,#N/A
NGHCO,#N/A
NGHCZ,#N/A
NRZ,#N/A
APPS,FALSE
SEB,FALSE
EDIT,#N/A
GTES,#N/A
TENB,#N/A
NOVA,#N/A
HPP,FALSE
ALLO,#N/A
EQT,#N/A
WK,#N/A
JBT,TRUE
SGMS,#N/A
CLDR,#N/A
ALRM,FALSE
TRIP,#N/A
TRNO,FALSE
RDN,FALSE
AWI,#N/A
APAM,TRUE
LESL,#N/A
SLQT,#N/A
ETRN,#N/A
HAIN,FALSE
SPLG,#N/A
ONEY,#N/A
PRSP,#N/A
OLN,#N/A
DOC,FALSE
SWCH,FALSE
JAMF,#N/A
RPD,#N/A
GWPH,#N/A
AEIS,TRUE
WYND,#N/A
QTS,#N/A
UNF,FALSE
CIT,#N/A
FGEN,#N/A
VNET,#N/A
WCC,FALSE
SNDR,TRUE
POR,FALSE
DOYU,#N/A
BKH,FALSE
QLYS,FALSE
LEGN,#N/A
WBS,FALSE
USO,#N/A
KRNT,#N/A
CDLX,#N/A
TRUP,#N/A
PSB,FALSE
SPWR,FALSE
STN,FALSE
ADV,#N/A
SAFE,FALSE
PSN,#N/A
STAA,FALSE
CRON,#N/A
RHP,#N/A
APLS,#N/A
ENS,FALSE
ADC,FALSE
SBRA,TRUE
GRA,FALSE
BCPC,FALSE
EYE,FALSE
VMI,FALSE
VICR,FALSE
CNS,FALSE
AMKR,TRUE
NVG,#N/A
SAGE,#N/A
CWK,#N/A
STMP,FALSE
SWTX,#N/A
TREE,#N/A
SWX,FALSE
WDFC,FALSE
MUSA,TRUE
SHAK,#N/A
GO,#N/A
BSMX,TRUE
IIPR,FALSE
PD,#N/A
AVNT,TRUE
ROOT,#N/A
DIOD,TRUE
CPA,#N/A
WTFC,FALSE
WTFCM,#N/A
WTFCP,#N/A
AAN,#N/A
CIGI,FALSE
SABR,#N/A
SABRP,#N/A
WNS,FALSE
PGNY,#N/A
ADS,TRUE
VC,#N/A
IFS,#N/A
CBU,FALSE
WWE,TRUE
M,#N/A
SEM,FALSE
BCO,#N/A
SPSC,FALSE
ONEQ,TRUE
TTEC,FALSE
BVN,#N/A
CDNA,#N/A
ALKS,#N/A
AY,FALSE
CVET,#N/A
R,#N/A
CRNC,#N/A
AJRD,FALSE
SR,FALSE
ITRI,#N/A
AHCO,#N/A
MEOH,#N/A
TRTN,FALSE
EGHT,#N/A
VG,#N/A
BMEZ,#N/A
TRMD,#N/A
TMHC,FALSE
COHR,#N/A
NSP,TRUE
UFPI,FALSE
ADNT,#N/A
STL,TRUE
ARNC,#N/A
IJJ,#N/A
IJS,#N/A
AAON,FALSE
FELE,FALSE
RCKT,#N/A
MANT,FALSE
NG,#N/A
PTVE,#N/A
KEX,#N/A
MTSI,#N/A
ACCD,#N/A
SVMK,#N/A
UMPQ,#N/A
NARI,#N/A
UMBF,TRUE
MTH,TRUE
SWAV,#N/A
AEO,#N/A
FORM,FALSE
RIDE,#N/A
NJR,FALSE
CARG,FALSE
LCII,TRUE
VCYT,#N/A
FOCS,#N/A
NAD,#N/A
ABCM,#N/A
EQC,FALSE
CBRL,TRUE
PCH,FALSE
LAUR,#N/A
SAFM,#N/A
AMN,FALSE
HOMB,TRUE
CNO,TRUE
KMT,#N/A
SOGO,#N/A
TGNA,TRUE
BOH,TRUE
DORM,FALSE
BMCH,FALSE
FEYE,#N/A
NTLA,#N/A
DCPH,#N/A
CMD,FALSE
HCM,#N/A
EWC,#N/A
DNP,#N/A
AVT,#N/A
AMBA,#N/A
MDC,TRUE
MMSI,#N/A
VLDR,#N/A
JMIA,#N/A
KBH,TRUE
AB,TRUE
SXT,FALSE
STEP,#N/A
ALE,FALSE
FSKR,#N/A
EQX,#N/A
YQ,#N/A
MIME,FALSE
UNVR,FALSE
BIPC,#N/A
SBE,#N/A
FNB,TRUE
CRSR,#N/A
VIAV,FALSE
WTM,FALSE
MOR,#N/A
AG,#N/A
NSTG,#N/A
PDCO,#N/A
GKOS,#N/A
EBC,#N/A
APHA,#N/A
IGT,#N/A
INOV,FALSE
BHF,#N/A
BHFAL,#N/A
BHFAO,#N/A
BHFAP,#N/A
APG,#N/A
FHB,TRUE
SPB,FALSE
GDOT,FALSE
NKTR,#N/A
NHI,FALSE
DQ,FALSE
CWST,FALSE
AIT,FALSE
ALXO,#N/A
PCI,#N/A
OPK,#N/A
BKU,FALSE
DAO,#N/A
GMTA,#N/A
GATX,FALSE
CNMD,#N/A
AXSM,#N/A
ACIA,FALSE
TRN,FALSE
LXP,FALSE
FCFS,FALSE
NGVT,FALSE
FHI,FALSE
KTOS,FALSE
TCBI,FALSE
TCBIL,#N/A
TCBIP,#N/A
HRB,FALSE
APLE,#N/A
BXS,FALSE
PACW,#N/A
ENR,FALSE
EVTC,FALSE
JJSF,FALSE
MIC,#N/A
HI,#N/A
GOLF,#N/A
WRI,TRUE
OUT,#N/A
OFC,FALSE
ALGT,#N/A
YALA,#N/A
MC,FALSE
AWR,FALSE
CSOD,#N/A
NWE,FALSE
JW.A,#N/A
JW.B,#N/A
RRR,#N/A
CCU,TRUE
PPBI,FALSE
EXLS,TRUE
HMSY,FALSE
BLUE,#N/A
ROG,FALSE
AQUA,TRUE
PZZA,FALSE
WOR,TRUE
IBP,FALSE
RVMD,#N/A
OPCH,#N/A
ATCO,TRUE
IGMS,#N/A
CHX,#N/A
VOX,#N/A
ABG,FALSE
WERN,FALSE
PS,#N/A
TARO,#N/A
CCOI,FALSE
DAN,FALSE
BOX,#N/A
KYMR,#N/A
PJT,FALSE
BNL,#N/A
SUMO,#N/A
TSEM,TRUE
SHOO,#N/A
HP,#N/A
VEON,#N/A
CAR,#N/A
ONB,TRUE
SYNA,TRUE
BNR,#N/A
PRLD,#N/A
LGIH,FALSE
MOMO,TRUE
HL,#N/A
KURA,#N/A
MMYT,#N/A
PVG,FALSE
ABM,#N/A
PSMT,FALSE
FUL,TRUE
AVA,FALSE
ESE,FALSE
BSTZ,#N/A
HYLN,#N/A
NNI,FALSE
CVBF,FALSE
SIX,#N/A
FRHC,FALSE
LILAK,#N/A
SCL,FALSE
MSTR,FALSE
TCO,#N/A
MOG.B,#N/A
MOG.A,TRUE
WD,FALSE
NUS,TRUE
ADCT,#N/A
HWC,#N/A
HWCPZ,#N/A
BECN,#N/A
ACA,#N/A
WKHS,#N/A
MANU,#N/A
COMM,#N/A
IMAB,#N/A
USM,FALSE
UZA,#N/A
UZB,#N/A
UZC,#N/A
UZD,#N/A
IBTX,FALSE
ABCB,FALSE
YIN,#N/A
SINA,#N/A
EAF,#N/A
CELH,FALSE
CWT,FALSE
ITGR,FALSE
URBN,#N/A
MCY,FALSE
EXG,#N/A
BMI,FALSE
AUB,FALSE
AUBAP,#N/A
ENBL,#N/A
CCIV,#N/A
MGEE,FALSE
BFT,#N/A
ISBC,TRUE
SAVE,#N/A
ALVR,#N/A
PHR,#N/A
VSH,TRUE
UNIT,#N/A
HMY,#N/A
AGO,FALSE
FIBK,FALSE
SUN,FALSE
HGV,FALSE
RCM,FALSE
KRTX,#N/A
TDC,FALSE
IGM,#N/A
PRMW,#N/A
FN,TRUE
CWH,TRUE
PCRX,TRUE
FCEL,#N/A
NSIT,TRUE
WWW,FALSE
ASB,TRUE
GBT,#N/A
B,FALSE
DY,FALSE
IOO,#N/A
MATX,TRUE
AEL,TRUE
BRC,FALSE
XNCR,#N/A
REZI,#N/A
VOC,#N/A
AVIR,#N/A
INDB,FALSE
CIM,#N/A
TEX,#N/A
THS,#N/A
CVLT,#N/A
SPT,#N/A
SSTK,FALSE
EPR,#N/A
IYH,#N/A
REGI,FALSE
TRQ,FALSE
SPXC,TRUE
FLOW,#N/A
PEB,#N/A
TWOU,#N/A
NOAH,FALSE
GT,#N/A
KW,FALSE
KAR,FALSE
EAT,FALSE
BBBY,#N/A
KOF,TRUE
VNE,#N/A
CNX,#N/A
COLB,TRUE
CATY,TRUE
LTHM,#N/A
OR,#N/A
SMPL,FALSE
CMC,TRUE
SLYV,#N/A
SHO,#N/A
JKS,TRUE
HRMY,#N/A
NSA,FALSE
ANAT,FALSE
OSTK,FALSE
UTF,#N/A
ZYME,#N/A
CSQ,#N/A
CBT,#N/A
ITA,#N/A
EPP,#N/A
FLR,#N/A
VSAT,#N/A
SONO,#N/A
GEF,TRUE
GEF.B,FALSE
CMPR,FALSE
JELD,FALSE
AUPH,#N/A
HTH,FALSE
UCBIO,#N/A
NUVA,#N/A
FSK,#N/A
AGIO,#N/A
DOOR,FALSE
SFM,FALSE
ACB,#N/A
STRA,FALSE
SJI,TRUE
GBDC,FALSE
EWG,#N/A
VAW,#N/A
ONTO,FALSE
CLNY,#N/A
MYOV,#N/A
ARCE,#N/A
SNBR,FALSE
BRP,#N/A
SFNC,TRUE
IXJ,#N/A
GHC,TRUE
NZF,#N/A
NUV,FALSE
SEAS,#N/A
MDRX,#N/A
MXL,#N/A
AVNS,FALSE
TCP,TRUE
MAXR,FALSE
IBOC,FALSE
CSIQ,TRUE
SPEU,#N/A
FEZ,#N/A
EGO,FALSE
MLHR,FALSE
GB,#N/A
GPI,TRUE
NKTX,#N/A
ROCK,FALSE
IBA,FALSE
SLYG,#N/A
SHEN,FALSE
EPAY,#N/A
MCRB,#N/A
IJK,#N/A
MAX,#N/A
PLXS,TRUE
MTLS,#N/A
PING,#N/A
RUSHA,FALSE
RUSHB,FALSE
KFY,FALSE
RWR,#N/A
SUM,TRUE
RLJ,#N/A
EWU,#N/A
VDE,#N/A
SWN,#N/A
NAC,FALSE
VIE,#N/A
AIN,TRUE
GNW,#N/A
SFBS,FALSE
HBM,TRUE
OMAB,TRUE
FUN,#N/A
NIU,#N/A
EAR,#N/A
MGNI,#N/A
MED,TRUE
VRRM,FALSE
YELP,#N/A
OM,#N/A
SKYW,TRUE
CERE,#N/A
JOE,FALSE
ELY,#N/A
YPF,#N/A
FULT,FALSE
FULTP,#N/A
TPH,TRUE
PMVP,#N/A
FCPT,FALSE
QURE,#N/A
EPRT,#N/A
WSFS,FALSE
AGZD,#N/A
CEW,#N/A
CXSE,#N/A
CYB,#N/A
DEM,#N/A
DES,#N/A
DEW,#N/A
DFE,#N/A
DFJ,#N/A
DGRE,#N/A
DGRS,#N/A
DGRW,#N/A
DGS,#N/A
DHS,#N/A
DIM,#N/A
DLN,#N/A
DLS,#N/A
DNL,#N/A
DOL,#N/A
DOO,#N/A
DRW,#N/A
DTD,#N/A
DTH,#N/A
DTN,#N/A
DWM,#N/A
DXGE,#N/A
DXJ,#N/A
DXJS,#N/A
EES,#N/A
ELD,#N/A
EMCB,#N/A
EPS,#N/A
EUDG,#N/A
EZM,#N/A
HEDJ,#N/A
HYZD,#N/A
IHDG,#N/A
QSY,#N/A
RESP,#N/A
USDU,#N/A
WTMF,#N/A
SBGI,#N/A
CTRE,FALSE
ZNTL,#N/A
AX,FALSE
AXO,#N/A
ATRC,#N/A
NNOX,#N/A
EVOP,#N/A
SATS,#N/A
MTX,TRUE
ATI,#N/A
IOSP,FALSE
AKO.B,FALSE
AKO.A,FALSE
SANM,TRUE
IRBT,TRUE
YMAB,#N/A
AMRC,FALSE
CMP,TRUE
KLIC,FALSE
PBB,#N/A
PBC,#N/A
PBY,#N/A
PSEC,FALSE
CDE,#N/A
CMPS,#N/A
MAIN,#N/A
SRNE,#N/A
MUR,#N/A
ATKR,FALSE
XPER,#N/A
THRM,FALSE
SPMD,#N/A
FWRD,FALSE
MGLN,FALSE
BEAT,FALSE
PDM,TRUE
JACK,TRUE
WHD,#N/A
PRSC,FALSE
TR,FALSE
AVAV,FALSE
PGRE,#N/A
OMI,#N/A
RMBS,#N/A
WSBC,TRUE
WSBCP,#N/A
RCUS,#N/A
FSS,FALSE
PRO,#N/A
TDS,TRUE
TDA,#N/A
TDE,#N/A
TDI,#N/A
TDJ,#N/A
ATRA,#N/A
MTOR,TRUE
NMIH,FALSE
MESO,#N/A
ITCI,#N/A
LGF.A,#N/A
LGF.B,#N/A
SITC,FALSE
HUBG,FALSE
REPL,#N/A
CUB,#N/A
SJW,FALSE
MDYG,#N/A
SVC,#N/A
WW,TRUE
PRAA,FALSE
WGO,FALSE
EPC,FALSE
FIT,#N/A
MAG,#N/A
FRME,FALSE
FTAI,TRUE
CENT,FALSE
CENTA,FALSE
MD,#N/A
PDCE,#N/A
BDN,TRUE
INT,FALSE
GSBD,FALSE
SILK,#N/A
JPS,#N/A
AMRN,#N/A
CTB,TRUE
MGY,#N/A
FBC,FALSE
CYRX,#N/A
TAC,#N/A
WAFD,FALSE
GDV,#N/A
CNK,#N/A
NVMI,FALSE
TROX,TRUE
MLI,TRUE
VGR,FALSE
NTCT,FALSE
FBP,TRUE
BANF,FALSE
RNST,FALSE
WRE,TRUE
RPAI,FALSE
IRWD,TRUE
PRGS,FALSE
MSGE,#N/A
BGS,FALSE
BDC,#N/A
MWA,TRUE
RPAY,#N/A
PQG,FALSE
MDYV,#N/A
IDCC,TRUE
INO,#N/A
MIK,FALSE
MAC,#N/A
PTY,#N/A
NGD,#N/A
TBIO,#N/A
FUBO,#N/A
HRI,FALSE
CADE,#N/A
COKE,FALSE
FIX,TRUE
RRC,#N/A
PLMR,#N/A
RCII,TRUE
MDGL,#N/A
CSTM,#N/A
ETY,#N/A
YEXT,#N/A
RWX,#N/A
TEO,FALSE
ADX,TRUE
SCPL,#N/A
PBH,FALSE
PIPR,FALSE
EHTH,FALSE
CPK,FALSE
TWNK,FALSE
ENLC,#N/A
CALM,FALSE
HCSG,FALSE
EWA,#N/A
OI,TRUE
INFN,#N/A
EVA,FALSE
NS,#N/A
KRON,#N/A
LUNG,#N/A
TWO,#N/A
ATSG,#N/A
NGM,#N/A
LZB,TRUE
BCC,FALSE
BMA,TRUE
LOB,FALSE
OTTR,FALSE
BTT,FALSE
AMK,#N/A
PDI,#N/A
IEV,#N/A
DRNA,#N/A
PRPL,#N/A
NAVI,TRUE
JSM,#N/A
GRWG,FALSE
HMN,FALSE
SAND,#N/A
GTN,TRUE
GTN.A,FALSE
AXNX,#N/A
AVYA,#N/A
AAT,FALSE
SAH,#N/A
PRAX,#N/A
DEA,FALSE
STLC,#N/A
SITM,#N/A
LCA,#N/A
SGMO,#N/A
GGAL,TRUE
MFA,#N/A
MFO,#N/A
TRMK,FALSE
EVT,#N/A
QFIN,#N/A
ABR,FALSE
CVA,#N/A
XHR,#N/A
GCP,TRUE
FMBI,TRUE
FMBIO,#N/A
FMBIP,#N/A
CFFN,FALSE
UFS,#N/A
KNTE,#N/A
FFBC,FALSE
PMT,FALSE
PAGP,#N/A
CRVL,FALSE
CLBK,#N/A
HCAT,#N/A
CAKE,#N/A
PRK,TRUE
EWH,#N/A
RVNC,#N/A
TTGT,FALSE
RVLV,#N/A
OFLX,FALSE
IYW,#N/A
HLIO,FALSE
UTG,#N/A
STTK,#N/A
SKY,TRUE
IAG,#N/A
ESRT,#N/A
UE,FALSE
BIG,TRUE
DSL,#N/A
CRC,#N/A
RQI,#N/A
TOWN,TRUE
MRSN,#N/A
WBT,#N/A
ADUS,FALSE
OSIS,FALSE
GBIO,#N/A
TSE,#N/A
HLG,FALSE
JKE,#N/A
DRH,#N/A
ATGE,#N/A
GPOR,#N/A
CVCO,TRUE
CPG,#N/A
EGOV,FALSE
FEAC,#N/A
CSWI,FALSE
UCI,#N/A
CVI,#N/A
SRRK,#N/A
EB,#N/A
TUP,FALSE
HRTX,#N/A
CATM,FALSE
VRTS,FALSE
ALG,TRUE
PATK,FALSE
BKE,FALSE
MNRO,FALSE
ITCB,#N/A
FBK,TRUE
PNTG,#N/A
HKIB,#N/A
CXP,#N/A
ROIC,FALSE
RVT,#N/A
KN,#N/A
AMWD,FALSE
HTGC,TRUE
HCXY,#N/A
HCXZ,#N/A
AZRE,#N/A
INMD,#N/A
GAB,#N/A
ARI,FALSE
HNI,TRUE
USNA,TRUE
NWBI,FALSE
VCTR,#N/A
FTOC,#N/A
WDR,TRUE
GLUU,FALSE
BANR,TRUE
LND,#N/A
KAMN,FALSE
HEP,TRUE
TY,#N/A
KBE,#N/A
BDJ,#N/A
KAI,TRUE
HTLF,FALSE
HTLFP,#N/A
COHU,#N/A
BGCP,TRUE
MTDR,#N/A
NTB,TRUE
KROS,#N/A
RIG,#N/A
SYKE,FALSE
SMCI,TRUE
ASO,#N/A
RLGY,#N/A
ARGO,#N/A
SIMO,TRUE
TRIL,TRUE
NRIX,#N/A
XOP,#N/A
PRFT,FALSE
SBCF,FALSE
BSIG,TRUE
BUR,#N/A
PGEN,#N/A
FSM,TRUE
CALX,FALSE
BBN,FALSE
MFGP,#N/A
VRTU,FALSE
AAWW,#N/A
HTLD,FALSE
LTC,TRUE
MGRC,TRUE
GNL,FALSE
BSM,TRUE
NPO,TRUE
MNR,#N/A
KALU,FALSE
ITB,#N/A
RGNX,#N/A
LGND,#N/A
NWN,FALSE
ILPT,#N/A
EURN,FALSE
PSNL,#N/A
SASR,FALSE
SPNS,FALSE
PAYA,#N/A
MYGN,#N/A
OCUL,#N/A
SLY,#N/A
EPAC,FALSE
CEQP,#N/A
CSII,#N/A
RTLR,#N/A
MRTN,TRUE
ICFI,FALSE
FLWS,TRUE
MLAB,#N/A
QTRX,#N/A
TPIC,#N/A
ZUO,#N/A
INBX,#N/A
WABC,FALSE
SILV,#N/A
CYTK,#N/A
CCS,FALSE
SCS,TRUE
ROAD,#N/A
BCRX,#N/A
JRVR,FALSE
ALX,FALSE
HHR,#N/A
USPH,FALSE
ILF,#N/A
HYT,#N/A
USA,#N/A
EVV,#N/A
MMI,TRUE
CSGS,TRUE
SG,#N/A
TWCT,#N/A
TSLX,TRUE
WPF,#N/A
NYMT,#N/A
NYMTM,#N/A
NYMTN,#N/A
NYMTO,#N/A
NYMTP,#N/A
TTMI,TRUE
BV,#N/A
KEN,FALSE
MEI,TRUE
CNST,#N/A
CBZ,FALSE
ODP,#N/A
NBTB,FALSE
AROC,#N/A
FPF,#N/A
REAL,#N/A
BTZ,FALSE
UCTT,TRUE
AR,#N/A
HSC,FALSE
MSC,#N/A
SIG,#N/A
ASTE,FALSE
SGRY,#N/A
BRMK,#N/A
DOMO,#N/A
ETV,FALSE
SYX,FALSE
INSG,#N/A
CODI,#N/A
CRS,#N/A
BALY,#N/A
PFS,FALSE
TRS,#N/A
NMRK,#N/A
NK,#N/A
LKFN,TRUE
HSKA,#N/A
RPTX,#N/A
EIGI,FALSE
DKL,TRUE
FRO,FALSE
ACMR,FALSE
BLFS,#N/A
AMCX,TRUE
BXMX,#N/A
WMK,FALSE
EWL,#N/A
ETG,#N/A
CVGW,#N/A
SBH,TRUE
PHAT,#N/A
IPOB,#N/A
GPRO,#N/A
LASR,#N/A
HOPE,FALSE
PRIM,FALSE
LNN,FALSE
MSEX,FALSE
SVM,TRUE
EGBN,FALSE
IYG,#N/A
DEN,#N/A
EVH,#N/A
CLB,#N/A
ANF,#N/A
GHG,#N/A
STC,FALSE
TEF,FALSE
SA,#N/A
FFG,FALSE
XPEL,FALSE
TNC,FALSE
CERS,#N/A
VSTA,#N/A
UPLD,#N/A
CHRS,TRUE
RYTM,#N/A
LAC,#N/A
EPZM,#N/A
USAC,#N/A
PHO,#N/A
GVA,#N/A
ADVM,#N/A
ARQT,#N/A
BDTX,#N/A
NFH,#N/A
FARO,#N/A
CLLS,#N/A
IRT,FALSE
MHO,TRUE
PAR,#N/A
AKR,FALSE
LBRT,#N/A
NFJ,#N/A
PASG,#N/A
CCCC,#N/A
MGNX,#N/A
GRVY,FALSE
TLND,#N/A
LX,#N/A
KNSA,#N/A
IMGN,#N/A
GTY,FALSE
GES,#N/A
DDD,#N/A
FDP,FALSE
SY,#N/A
MBUU,FALSE
AZZ,FALSE
AMRX,#N/A
ENDP,#N/A
ECPG,FALSE
NXE,#N/A
BST,FALSE
DK,#N/A
SWM,FALSE
UVV,FALSE
ARVN,#N/A
FLGT,FALSE
RNA,#N/A
STAR,#N/A
HPK,#N/A
AIR,#N/A
VCEL,FALSE
RMR,TRUE
NRC,FALSE
PUBM,#N/A
DBC,#N/A
TBK,FALSE
TBKCP,#N/A
GMS,FALSE
FORTY,TRUE
TTCF,#N/A
CLI,#N/A
TBPH,#N/A
IH,#N/A
CSTL,#N/A
PLAY,#N/A
EWQ,#N/A
RAVN,FALSE
ORIC,#N/A
VBTX,FALSE
CNXN,FALSE
SLP,FALSE
CANG,#N/A
IPOC,#N/A
NRK,FALSE
RDWR,FALSE
HURN,#N/A
MTRN,FALSE
NXGN,FALSE
QADA,FALSE
QADB,FALSE
HIMX,FALSE
ALEX,FALSE
WIRE,FALSE
VCRA,#N/A
JWS,#N/A
CASH,TRUE
SAFT,FALSE
BUSE,TRUE
BOOT,FALSE
PGTI,FALSE
FOE,#N/A
SMP,FALSE
BPMP,TRUE
KRYS,#N/A
FREQ,#N/A
DRQ,#N/A
GTH,#N/A
NMZ,#N/A
GBX,TRUE
ALEC,#N/A
LADR,TRUE
DLX,FALSE
GEO,TRUE
SUPN,TRUE
ATRI,FALSE
ECOL,#N/A
OPI,TRUE
OPINI,#N/A
OPINL,#N/A
CNR,#N/A
CRTO,TRUE
ARCB,TRUE
MODN,#N/A
LMNX,FALSE
DDS,#N/A
NMFC,#N/A
NMFCL,#N/A
UTZ,#N/A
VSTO,#N/A
KPTI,#N/A
RWL,#N/A
EVRI,#N/A
SNDX,#N/A
PLUS,TRUE
MTSC,FALSE
FRTA,TRUE
EBIX,FALSE
GRBK,TRUE
CDXS,#N/A
NEXA,#N/A
BAC,TRUE
ZGNX,#N/A
THCB,#N/A
CHCO,FALSE
QNST,FALSE
CHCT,FALSE
SBTX,#N/A
AMSF,FALSE
RGR,FALSE
PRPB,#N/A
AMTI,#N/A
ARCO,#N/A
GIII,TRUE
CRK,#N/A
ELF,FALSE
NTGR,FALSE
UIS,FALSE
EFSC,FALSE
ICF,#N/A
CNDT,#N/A
DIN,#N/A
GFF,TRUE
TCRR,#N/A
BIF,#N/A
FAX,#N/A
ATNX,#N/A
TGP,TRUE
AFYA,#N/A
VITL,#N/A
CCF,FALSE
CTS,FALSE
FRG,#N/A
FRGAP,#N/A
OCFC,FALSE
OCFCP,#N/A
PLT,#N/A
TRIT,#N/A
NXRT,TRUE
SNEX,TRUE
BTAI,#N/A
FDEV,#N/A
INVA,FALSE
CRHC,#N/A
GLNG,#N/A
RNP,#N/A
PTEN,#N/A
HEES,FALSE
CENX,#N/A
TMP,FALSE
TLRY,#N/A
GWB,#N/A
EH,#N/A
OPRA,#N/A
EOS,FALSE
NHC,FALSE
CGEN,#N/A
VET,#N/A
SBSI,FALSE
BROG,#N/A
CLS,TRUE
BWMX,#N/A
SKT,#N/A
FFC,#N/A
SRCE,FALSE
VLRS,#N/A
CYH,#N/A
RAD,#N/A
OTRK,#N/A
OTRKP,#N/A
KREF,FALSE
CHY,#N/A
PRVB,#N/A
ETW,#N/A
TCBK,FALSE
ICPT,#N/A
IHF,#N/A
MORF,#N/A
NBHC,TRUE
SSYS,#N/A
GSAH,#N/A
XHB,#N/A
HYFM,#N/A
QQQX,TRUE
JKD,#N/A
PBI,#N/A
ITOS,#N/A
AWF,#N/A
FCF,TRUE
DHC,#N/A
DHCNI,#N/A
DHCNL,#N/A
HCC,FALSE
SHYF,#N/A
PAM,FALSE
GRPN,#N/A
MDP,#N/A
HOME,#N/A
MYRG,FALSE
RWT,#N/A
AKRO,#N/A
PBF,#N/A
TGH,FALSE
LNTH,FALSE
INN,#N/A
PTNR,FALSE
SSP,FALSE
NBLX,FALSE
SXI,FALSE
PLOW,#N/A
BEST,#N/A
MYI,FALSE
CLNC,#N/A
PRA,#N/A
CMCO,FALSE
SPH,FALSE
RDNT,#N/A
JOUT,FALSE
VERI,#N/A
HQH,FALSE
WNC,#N/A
UHT,FALSE
EIM,FALSE
JPC,#N/A
MCRI,FALSE
ATHA,#N/A
KFRC,FALSE
FBNC,TRUE
KOS,#N/A
RESI,#N/A
BRBR,#N/A
AMEH,FALSE
ACLS,TRUE
DHT,FALSE
ANNX,#N/A
SYBT,FALSE
IRET,FALSE
PLRX,#N/A
STRO,#N/A
SVAC,#N/A
WLL,#N/A
BHLB,#N/A
EIG,FALSE
IMOS,FALSE
ZUMZ,FALSE
AACQ,#N/A
FOR,TRUE
NVEE,FALSE
PI,#N/A
EVER,#N/A
HY,TRUE
AGYS,#N/A
KMDA,TRUE
CHI,#N/A
OEC,TRUE
SII,FALSE
KRNY,FALSE
STBA,FALSE
BRKL,FALSE
OXM,#N/A
GNMK,#N/A
GME,#N/A
GHLD,#N/A
CIIC,#N/A
STKL,#N/A
NP,#N/A
BHE,#N/A
CMRE,#N/A
GRC,FALSE
AVO,#N/A
AOD,#N/A
